user_id,email,registration_date,user_segment,academic_role,research_field,institution,country,subscription_tier
da3ebfc2-f023-439e-85fa-ceacd4430430,lisa.wang@cambridgeedu.com,2025-09-10 08:26:47.406721,Academic,Assistant Professor,Computer Science,Cambridge University,France,free
e096877c-43d4-4989-84d1-35323eb51ee3,lisa.wang@ucberkeley.com,2025-05-29 20:12:05.856450,Student,PhD Student,Mathematics,UC Berkeley,UK,free
5f14a95c-fccf-4d27-97d1-04466977895f,david.johnson@mit.com,2025-05-21 12:15:12.170654,Academic,Assistant Professor,Physics,MIT,USA,free
aa472cdf-590d-42a3-97e4-0f11b2aa7b51,richard.lee@oxfordedu.com,2025-03-09 21:04:21.640763,Academic,Postdoc,Chemistry,Oxford University,South Korea,free
5ec478d6-4064-43a2-8caf-18dd0a37f4fe,william.rodriguez@otheredu.com,2023-01-19 06:22:01.895007,Student,PhD Student,Mathematics,Other University,USA,free
06ff926d-fb5f-49eb-a181-032ff0907d62,richard.miller@stanfordedu.com,2025-08-19 07:58:14.036648,Academic,Full Professor,Sociology,Stanford University,Canada,free
11d3e49b-3db9-4ffa-9cec-0192e6ef84df,maria.jones@otheredu.com,2025-04-21 12:14:49.618904,Student,PhD Student,Physics,Other University,USA,free
6d1bd54c-655c-4dfe-9d22-b411bb2ba8c3,richard.garcia@otheredu.com,2025-08-01 21:08:49.374267,Student,Undergraduate,Physics,Other University,Brazil,free
bfcad1b2-3b93-4622-aba7-2793e1e0cb55,sophia.davis@cambridgeedu.com,2025-04-03 11:54:05.642326,Academic,Full Professor,Biology,Cambridge University,USA,free
e6e550c9-807c-4631-abac-fa25cd541b81,david.williams@stanfordedu.com,2025-06-10 16:51:13.829044,Academic,Researcher,Physics,Stanford University,USA,premium
db9e20da-f76e-44c3-85e9-2cea982f7ccf,min.martinez@otheredu.com,2025-04-07 20:06:57.437960,Industry,Data Scientist,Sociology,Other University,Germany,premium
be0f5f51-3b3f-432a-815c-d726a2e49b58,sophia.sato@otheredu.com,2025-09-06 03:49:00.686344,Student,Masters Student,Chemistry,Other University,Brazil,enterprise
5af819c6-9ceb-4c12-b374-748402dab06e,william.wang@stanfordedu.com,2022-09-26 09:25:53.324514,Student,Masters Student,Engineering,Stanford University,Germany,free
72ce8194-6f7e-4122-916f-37290f443195,robert.brown@otheredu.com,2025-04-13 17:54:43.568327,Academic,Full Professor,Physics,Other University,Netherlands,premium
3b5e02b3-edc1-41bb-95b6-aece19fc3e26,robert.martinez@otheredu.com,2022-09-26 09:25:53.324514,Academic,Researcher,Mathematics,Other University,Germany,free
56b90581-3e57-4367-a34e-b1eac5f0ece8,sophia.lee@otheredu.com,2022-09-26 09:25:53.325526,Student,PhD Student,Mathematics,Other University,China,free
9ceafd6d-721f-47de-b3e5-5fdd4fe28d50,olivia.singh@harvardedu.com,2025-07-24 17:50:28.150758,Student,Masters Student,Mathematics,Harvard University,France,free
4a99430b-0263-48cc-a7d5-e8c60649a275,david.wang@otheredu.com,2023-02-12 20:18:37.375663,Academic,Associate Professor,Biology,Other University,Canada,free
6d6b5f3a-05be-442a-8b65-4550a1dd02ca,lisa.rodriguez@harvardedu.com,2024-04-17 04:28:43.106432,Academic,Assistant Professor,Economics,Harvard University,USA,free
8e11f664-f937-427a-8779-2fb455f75175,william.wang@otheredu.com,2025-08-04 09:26:39.427711,Student,Masters Student,Chemistry,Other University,China,free
3e9308f3-9f3e-4c77-936e-b90a4c11273b,emma.kim@eduoftoronto.com,2025-06-20 15:14:47.561053,Academic,Full Professor,Biology,University of Toronto,China,premium
98f53d90-1160-42b0-8953-6a26e220a1b6,olivia.rodriguez@otheredu.com,2022-10-11 22:39:33.212844,Industry,Engineer,Computer Science,Other University,France,free
9a97bd9a-36f9-40bc-a864-ad09ef7a5213,yuki.martinez@harvardedu.com,2023-09-17 11:11:20.765699,Academic,Postdoc,Psychology,Harvard University,India,free
c02bff0e-641b-46bf-9057-d1fd3304f32b,min.lee@cambridgeedu.com,2024-12-07 08:42:19.623758,Student,Undergraduate,Chemistry,Cambridge University,Japan,free
a2a1fce4-dd77-4485-8ffd-b1d8966b4ac1,sophia.singh@cambridgeedu.com,2022-09-26 09:25:53.327801,Academic,Postdoc,Economics,Cambridge University,Canada,free
232aa612-fcb6-486b-9e51-a1393343c77c,min.kim@stanfordedu.com,2025-02-22 15:52:09.257639,Industry,Analyst,Biology,Stanford University,Netherlands,free
1fa31596-44b7-41ce-b4ec-3705e4bf6091,john.rodriguez@otheredu.com,2025-08-22 14:29:06.783764,Student,Undergraduate,Chemistry,Other University,USA,free
f4969c3c-b032-41c9-a86e-e65eb3f69380,emma.smith@harvardedu.com,2024-09-14 11:41:33.974774,Academic,Postdoc,Chemistry,Harvard University,USA,premium
ccdfb5a9-84af-47f0-b2ed-6a97e366dbc8,richard.williams@ucberkeley.com,2022-09-26 09:25:53.327801,Student,Masters Student,Economics,UC Berkeley,China,free
b157336a-41fd-4821-a94d-b4f2d835a707,sarah.lee@nationaleduofsingapore.com,2025-01-26 00:08:06.067497,Student,PhD Student,Economics,National University of Singapore,China,free
38c5d987-6306-4b6b-b246-6783f170cba8,sarah.brown@otheredu.com,2025-09-22 08:56:35.372886,Student,Undergraduate,Medicine,Other University,China,free
784b297d-f121-47fb-861e-d4dd32118500,james.kim@ethzurich.com,2025-09-24 18:35:40.278259,Academic,Assistant Professor,Physics,ETH Zurich,UK,free
b528e5c3-1405-4f1f-b1bb-e4b09badf138,lisa.jones@otheredu.com,2024-12-29 08:03:05.779041,Student,Masters Student,Engineering,Other University,USA,free
e65ffab8-b3c5-4dd5-afaf-dd773b519009,james.williams@ucberkeley.com,2025-04-20 09:33:57.572476,Academic,Full Professor,Economics,UC Berkeley,Netherlands,free
9b28b4e3-a76a-4c11-96de-31d67e93aadf,sarah.wang@cambridgeedu.com,2025-07-26 17:39:21.214876,Academic,Researcher,Physics,Cambridge University,USA,free
e5424830-3570-439c-a564-7801a0d8518e,sophia.brown@otheredu.com,2024-12-19 19:17:04.606578,Academic,Postdoc,Computer Science,Other University,Australia,free
c799178b-8ea0-480c-b0e6-3dfb993dbf9d,sarah.garcia@otheredu.com,2025-08-13 04:20:00.004100,Industry,Analyst,Economics,Other University,Japan,premium
d1224e12-a8db-4d0c-981e-094c90c308d6,wei.johnson@stanfordedu.com,2024-04-25 09:20:31.766713,Academic,Researcher,Mathematics,Stanford University,South Korea,free
0ab689b7-3781-455f-9c81-b93f41a41efb,maria.wang@otheredu.com,2024-06-13 02:58:14.968708,Industry,Data Scientist,Sociology,Other University,Germany,free
a7b5110f-f87b-46fa-83e9-610c56544443,richard.brown@otheredu.com,2025-02-08 01:38:10.446569,Student,PhD Student,Sociology,Other University,USA,free
bf0ec553-0503-40e9-9031-bde1b83a6eee,sophia.wang@otheredu.com,2024-02-09 02:14:54.823591,Student,Masters Student,Engineering,Other University,Germany,premium
a1597d56-1ad3-4ea4-ad63-26e4add03607,sarah.singh@mit.com,2025-07-13 19:39:03.501522,Academic,Associate Professor,Physics,MIT,China,free
0ad165bf-6b9d-45f7-9ebc-cbe36389479e,richard.miller@cambridgeedu.com,2025-06-27 16:08:20.766926,Student,PhD Student,Computer Science,Cambridge University,Australia,premium
b42e3b6a-d0f3-4187-9af1-0d81ffc84369,min.kim@otheredu.com,2025-03-20 20:32:14.163874,Academic,Full Professor,Chemistry,Other University,UK,free
40d882e1-b5d8-4759-81e2-414ba978cc7d,william.rodriguez@ethzurich.com,2023-11-05 10:03:42.405836,Student,Undergraduate,Economics,ETH Zurich,China,free
5463d44f-5f7b-4371-b580-02f04353eeeb,sarah.smith@otheredu.com,2022-09-26 09:25:53.330808,Industry,Research Scientist,Chemistry,Other University,Japan,free
66bbd730-af5d-4859-9ab5-dd2cf958708b,james.brown@otheredu.com,2024-04-24 21:12:45.053842,Student,Masters Student,Engineering,Other University,Brazil,free
8b117436-fda6-4ef9-93b4-54a92707609b,wei.sato@otheredu.com,2025-08-12 22:37:35.200732,Librarian,Information Specialist,Computer Science,Other University,USA,premium
a983f58f-88e5-4de4-93c4-e22553697a02,maria.singh@otheredu.com,2025-08-05 02:16:44.900894,Student,PhD Student,Sociology,Other University,Australia,free
9ff70ac9-ec0c-4af1-bf64-793c428ad583,olivia.kim@otheredu.com,2025-06-19 22:42:54.138859,Industry,Data Scientist,Sociology,Other University,Japan,free
12d2cc05-180d-4c27-a0bf-a4515fe088b9,robert.kim@otheredu.com,2024-04-05 20:41:12.454987,Student,Masters Student,Sociology,Other University,USA,free
5d7a64ee-88a0-4020-97e6-73e04b501c9c,robert.jones@oxfordedu.com,2025-09-09 08:16:29.459761,Academic,Full Professor,Economics,Oxford University,USA,free
9e837f5e-4b71-4f2a-a2ea-fb678ead8f8c,wei.williams@ucberkeley.com,2025-09-06 19:50:19.758909,Student,Masters Student,Economics,UC Berkeley,Germany,premium
bee1a07a-c8d8-45e9-a63c-22265501b2c4,michael.williams@cambridgeedu.com,2025-04-05 00:55:29.184095,Academic,Postdoc,Chemistry,Cambridge University,China,free
798ced78-2337-44d8-9ad7-b31d5bdf21ed,lisa.wang@cambridgeedu.com,2025-06-08 04:01:26.578253,Student,Undergraduate,Computer Science,Cambridge University,USA,free
ebc1d73e-c66b-44e8-8779-bdab2382808b,emma.miller@otheredu.com,2023-10-10 02:45:48.329495,Student,Masters Student,Computer Science,Other University,France,premium
412fac30-7871-4dfa-915c-7f8144fc1c6b,sarah.miller@stanfordedu.com,2025-09-04 13:12:26.789764,Student,PhD Student,Economics,Stanford University,Australia,free
8a29ebf6-892b-4791-af91-bb84fee7d43d,james.rodriguez@otheredu.com,2025-07-19 15:42:17.805737,Industry,Data Scientist,Biology,Other University,South Korea,free
b4c1b55f-729b-4d46-b97f-dbd3dec6830b,james.williams@cambridgeedu.com,2025-09-13 15:41:52.981468,Industry,Data Scientist,Chemistry,Cambridge University,China,free
fa1be56a-fbc9-43ab-8217-a3d1664c3211,lisa.martinez@nationaleduofsingapore.com,2022-09-26 09:25:53.332829,Industry,Engineer,Economics,National University of Singapore,USA,free
a405394a-9821-4ad7-b691-67f6274fb7e3,james.smith@harvardedu.com,2025-08-25 02:27:27.895953,Academic,Assistant Professor,Psychology,Harvard University,USA,free
b8ff1e2a-3ccf-4040-993d-f5e20aa031b6,william.davis@mit.com,2024-10-01 00:43:58.564106,Academic,Postdoc,Engineering,MIT,USA,free
a76828cc-ea37-4323-99fc-e6ecc534698f,david.smith@eduoftoronto.com,2025-05-01 17:15:46.879321,Student,PhD Student,Computer Science,University of Toronto,France,free
1951c42b-8681-4ad9-8e9f-18a00b873309,david.singh@harvardedu.com,2025-07-17 14:44:02.437824,Academic,Full Professor,Mathematics,Harvard University,UK,free
c2f702ca-2f24-4241-b142-9eadf2bee30a,william.martinez@mit.com,2022-12-27 04:01:59.765835,Academic,Assistant Professor,Chemistry,MIT,Brazil,free
1fa97d57-3ac2-4a61-b4da-c72a5206cd99,sarah.kim@harvardedu.com,2024-10-17 03:34:20.167996,Student,Undergraduate,Physics,Harvard University,USA,free
01853aa8-e19d-4722-ab68-2e2042e98a43,sophia.davis@otheredu.com,2025-05-15 03:40:00.511896,Academic,Full Professor,Biology,Other University,China,free
5d840899-8b79-4e94-9a0b-73814c947307,olivia.johnson@nationaleduofsingapore.com,2025-03-29 17:31:56.206724,Student,Undergraduate,Mathematics,National University of Singapore,USA,free
174ad1bb-7a41-4a94-8450-55d7b820c7fe,william.rodriguez@stanfordedu.com,2025-02-18 19:41:54.331425,Student,Masters Student,Economics,Stanford University,Japan,free
a3e0b0cd-9179-40a7-8a9e-bc6c93560fe4,maria.williams@nationaleduofsingapore.com,2025-08-30 17:45:53.947075,Student,Masters Student,Biology,National University of Singapore,South Korea,free
ea2d374f-ca22-4a55-bdb0-bba47c8d67d4,michael.kim@otheredu.com,2025-09-08 21:51:11.764840,Student,Masters Student,Psychology,Other University,USA,free
fa446714-ac9d-4198-b893-bb4da70f99c9,lisa.miller@otheredu.com,2025-05-08 16:59:35.677818,Librarian,Librarian,Psychology,Other University,Germany,enterprise
b3658a52-9c56-4687-b5e1-65521c052ce4,richard.johnson@oxfordedu.com,2022-09-26 09:25:53.335829,Academic,Associate Professor,Mathematics,Oxford University,China,free
59204b4f-201f-4086-b940-e446ef490b15,olivia.brown@otheredu.com,2025-07-24 03:21:48.631310,Industry,Engineer,Mathematics,Other University,UK,free
2ed2eedb-0c04-4bc8-93b5-b90c5832c988,robert.lee@oxfordedu.com,2025-07-04 03:59:51.300626,Academic,Researcher,Chemistry,Oxford University,Netherlands,free
7541a02f-59d7-43e7-857d-1cce2e55c480,william.garcia@otheredu.com,2025-06-08 07:24:11.199336,Student,Masters Student,Physics,Other University,France,free
2db77f8e-303c-41b1-8638-c9ef722980e0,olivia.jones@otheredu.com,2025-05-30 06:33:08.556297,Industry,Research Scientist,Computer Science,Other University,South Korea,free
2fd2f875-b9f2-48c1-be05-4d33fde12441,robert.kim@cambridgeedu.com,2025-08-14 12:44:29.899365,Student,PhD Student,Computer Science,Cambridge University,France,free
42a0a51e-2436-4e2a-a46d-1b0df12e19fb,yuki.rodriguez@otheredu.com,2024-10-24 02:43:45.415966,Student,Undergraduate,Medicine,Other University,USA,free
97d71b55-af76-474a-9814-ba9bc173f8d2,john.johnson@otheredu.com,2025-07-15 19:05:19.202457,Student,Masters Student,Economics,Other University,South Korea,free
e2c7f063-a908-4036-90c5-fea86a26fb9c,olivia.davis@ethzurich.com,2025-09-19 08:54:42.754768,Academic,Associate Professor,Sociology,ETH Zurich,Canada,free
f0184d9e-8d5a-4ec4-8922-2f964195528d,maria.singh@oxfordedu.com,2024-05-19 15:18:45.867395,Industry,Analyst,Medicine,Oxford University,Japan,premium
cdc67227-978f-435c-9753-73ddd3442898,maria.smith@otheredu.com,2025-07-09 13:10:30.255733,Industry,Engineer,Engineering,Other University,UK,free
cd4063f9-a1f9-409c-8990-58a0a80bf7e5,william.miller@harvardedu.com,2025-08-23 01:21:44.801198,Student,PhD Student,Engineering,Harvard University,Canada,free
383abe0a-3957-4c5c-a030-750f2dcf332f,emma.miller@mit.com,2025-09-09 04:36:24.418812,Student,PhD Student,Psychology,MIT,Germany,free
54a114f5-9973-43b9-bc71-ae8f8dca2406,james.rodriguez@stanfordedu.com,2025-04-26 13:53:38.309193,Academic,Postdoc,Sociology,Stanford University,USA,free
4d724389-5157-4b7d-bba4-790458be3eed,sophia.smith@stanfordedu.com,2025-06-03 16:47:38.069506,Student,PhD Student,Psychology,Stanford University,Brazil,free
8d90b7a5-bb8b-4e12-b8e4-d04517970c48,olivia.rodriguez@otheredu.com,2024-02-10 09:41:22.160364,Student,Undergraduate,Computer Science,Other University,China,free
aed713cb-edb3-4af6-8a1b-075c3c438a9f,wei.davis@otheredu.com,2025-06-10 11:50:12.759927,Student,Undergraduate,Economics,Other University,India,free
2c54c02d-b318-447e-8c1a-ad67b99c7477,sarah.jones@mit.com,2024-09-17 06:51:32.738003,Academic,Full Professor,Sociology,MIT,China,free
04d7db47-1517-4301-984f-4f31278af85d,robert.garcia@stanfordedu.com,2025-05-09 16:18:27.940992,Academic,Researcher,Engineering,Stanford University,France,premium
fbb81043-3990-42b7-9f0b-679d820a1ec8,michael.johnson@otheredu.com,2025-06-30 02:59:37.763484,Student,Masters Student,Chemistry,Other University,Canada,free
ab73dd9e-842f-46f0-ab25-06e004215bb4,lisa.kim@cambridgeedu.com,2025-08-26 08:51:58.276747,Industry,Engineer,Sociology,Cambridge University,USA,free
3a995969-3ee3-48f8-af5a-eac2e7990432,john.lee@otheredu.com,2025-02-11 20:35:03.565759,Academic,Associate Professor,Economics,Other University,Canada,free
b75259cb-55de-4346-94cc-c348bb8f5b8d,michael.brown@oxfordedu.com,2025-09-01 22:53:52.487317,Student,Masters Student,Computer Science,Oxford University,Germany,free
76e8923c-cdb8-4299-8668-a104d123bf69,robert.sato@otheredu.com,2025-08-28 15:55:46.182054,Student,PhD Student,Mathematics,Other University,China,free
9679bac0-f067-40d2-be04-041826f3423c,min.sato@ucberkeley.com,2025-09-06 08:30:55.791731,Student,PhD Student,Psychology,UC Berkeley,USA,free
fbe9cce7-c784-4acb-9b16-6d3ce679d354,emma.brown@mit.com,2025-03-22 16:51:40.783878,Industry,Data Scientist,Biology,MIT,Japan,free
eb2617c2-7c39-4d37-be37-59a645dc5307,min.lee@otheredu.com,2025-06-13 19:05:24.221225,Academic,Postdoc,Medicine,Other University,China,free
9233521b-1e41-4b59-8917-c0eb572d8e22,michael.wang@otheredu.com,2023-11-10 07:18:11.658787,Academic,Postdoc,Chemistry,Other University,Australia,free
17743f32-f043-40fd-b034-2dedee2f24dd,david.smith@cambridgeedu.com,2025-02-14 09:57:57.787605,Industry,Research Scientist,Physics,Cambridge University,Canada,free
16293f55-adce-4f4e-8cef-6dc61558559c,wei.wang@stanfordedu.com,2024-05-16 01:21:18.180160,Student,PhD Student,Biology,Stanford University,Australia,premium
e0530def-b67f-4531-902e-846f8b38e978,william.smith@ucberkeley.com,2025-08-19 16:33:45.260478,Student,Undergraduate,Biology,UC Berkeley,Canada,premium
fe6a36f5-04eb-432b-9522-68597d5a1b84,michael.johnson@mit.com,2024-10-27 09:13:15.709609,Academic,Postdoc,Sociology,MIT,USA,premium
0c5d86b5-2e3c-4458-883b-8c4d9b830faa,sarah.williams@harvardedu.com,2024-07-15 22:41:34.629352,Academic,Researcher,Chemistry,Harvard University,Germany,free
cc994744-4617-4090-af44-ce244ee78d67,james.rodriguez@oxfordedu.com,2025-09-11 07:14:41.765038,Academic,Assistant Professor,Chemistry,Oxford University,USA,free
d892336b-f603-4dba-b53a-282bf56907c8,michael.martinez@otheredu.com,2025-03-20 15:25:35.031194,Industry,Data Scientist,Medicine,Other University,India,free
4b627295-9ecb-4dc6-a405-1612906fc0d5,maria.singh@oxfordedu.com,2022-11-05 18:40:17.448469,Student,Undergraduate,Medicine,Oxford University,USA,free
bebd6dd5-9bfe-441a-9178-6ce96a67dfae,james.miller@eduoftoronto.com,2025-07-22 15:01:00.236430,Academic,Researcher,Computer Science,University of Toronto,USA,premium
e4ea31fa-bd30-4903-b893-5429c4e61401,richard.davis@nationaleduofsingapore.com,2025-08-05 06:22:06.232918,Student,Undergraduate,Economics,National University of Singapore,USA,free
0149aa25-daf2-4d8d-be85-4244ae39243d,richard.miller@cambridgeedu.com,2025-09-08 21:51:54.765033,Librarian,Information Specialist,Psychology,Cambridge University,Germany,free
b77d3a07-bd6c-41ef-8b8d-1bdb6aa5b57b,william.smith@otheredu.com,2024-07-01 10:47:47.959804,Industry,Research Scientist,Engineering,Other University,India,free
41233e77-34a2-4fe3-b84c-88ecebc01ce5,richard.lee@eduoftoronto.com,2025-08-22 09:06:13.435172,Industry,Analyst,Psychology,University of Toronto,Canada,free
656ed008-2043-4ac3-95e5-2f93b0623d54,emma.rodriguez@ethzurich.com,2025-02-03 09:53:44.009277,Industry,Engineer,Computer Science,ETH Zurich,China,free
bddc9e58-76c0-485a-ab3e-d4775a112b7f,john.lee@otheredu.com,2025-06-30 03:44:41.438911,Academic,Assistant Professor,Computer Science,Other University,USA,free
9432dba8-000a-49c6-b726-bcf63aad4277,michael.kim@cambridgeedu.com,2024-02-11 18:10:59.592231,Academic,Researcher,Mathematics,Cambridge University,Canada,premium
e50d1034-8e5a-4b68-a7cd-c2909b91c1fb,sarah.wang@ethzurich.com,2025-09-17 15:49:26.873087,Student,Masters Student,Sociology,ETH Zurich,Japan,free
731ec54f-bdc2-4eaa-9a35-6cdf8d2872a1,michael.garcia@harvardedu.com,2025-08-27 03:42:33.759468,Student,Masters Student,Medicine,Harvard University,USA,premium
ff6ffdb7-847f-4172-a07f-d84e1ae68848,emma.jones@harvardedu.com,2024-09-16 21:42:33.234523,Academic,Postdoc,Engineering,Harvard University,USA,free
661b3baf-37fa-4709-88e2-b0ba46a8e0cd,sophia.martinez@mit.com,2025-09-04 09:07:54.328788,Academic,Researcher,Physics,MIT,China,free
c2a44e88-049e-450f-a8e9-5bb4cfd2c8d5,michael.jones@ucberkeley.com,2023-11-09 16:39:44.762686,Student,Masters Student,Physics,UC Berkeley,China,free
d341158a-29a4-4b58-a41b-bb815f631ce7,wei.miller@eduoftoronto.com,2025-07-07 12:13:45.347760,Industry,Engineer,Computer Science,University of Toronto,USA,free
9656b7db-b23f-450b-94cf-c754332f320a,richard.sato@oxfordedu.com,2025-08-20 02:45:00.468146,Student,PhD Student,Physics,Oxford University,Japan,free
7f430425-3c80-4a76-89eb-ac09231719f8,john.davis@eduoftoronto.com,2025-07-28 06:19:18.718534,Academic,Assistant Professor,Engineering,University of Toronto,UK,free
b70b3811-9754-4dc1-8082-b4b83398a73a,lisa.rodriguez@harvardedu.com,2022-09-26 09:25:53.371615,Student,Undergraduate,Computer Science,Harvard University,Brazil,free
115a4b21-dd12-4456-9c98-ad2257be5361,maria.williams@otheredu.com,2025-08-10 07:13:21.306962,Student,Undergraduate,Sociology,Other University,China,free
36ac5308-cabd-470c-b280-30f9fe3c9fbd,richard.kim@eduoftokyo.com,2025-08-07 17:11:56.966438,Student,PhD Student,Computer Science,University of Tokyo,China,free
f8bd1581-430f-4596-a51b-d633680147e8,sophia.lee@otheredu.com,2023-10-20 06:54:34.195485,Student,Masters Student,Medicine,Other University,China,free
6e85527b-2164-41ca-88af-37506f011901,david.jones@harvardedu.com,2025-09-12 17:29:36.627173,Academic,Postdoc,Engineering,Harvard University,USA,premium
8fb6adcf-0d95-4ff1-a260-45d5a6e79ef3,olivia.smith@oxfordedu.com,2024-10-02 11:34:33.832315,Academic,Researcher,Engineering,Oxford University,Germany,free
b1bb71c8-c284-4154-984c-07e243477ad7,david.johnson@mit.com,2025-04-20 19:01:42.729997,Industry,Analyst,Sociology,MIT,Japan,free
a53a2e42-7d7b-4bd9-8cc8-c6248edf57dd,sarah.smith@otheredu.com,2023-09-19 07:26:27.840286,Academic,Full Professor,Computer Science,Other University,USA,free
9ef9342b-855e-433c-8886-2c88c2074c1b,richard.rodriguez@mit.com,2025-04-10 16:32:30.190892,Student,PhD Student,Biology,MIT,South Korea,free
491cd8fd-3efc-48c2-ab7b-b0f2c64f18af,michael.jones@harvardedu.com,2024-02-03 06:45:12.793970,Academic,Postdoc,Sociology,Harvard University,UK,free
e5241191-5237-4f9b-84bf-2f0a3193b5ed,robert.wang@eduoftokyo.com,2025-08-03 21:24:10.869776,Industry,Research Scientist,Engineering,University of Tokyo,Australia,free
f97c624a-ba00-46df-9ab1-0b3d2fb63201,olivia.brown@otheredu.com,2025-05-25 03:21:47.790678,Industry,Research Scientist,Biology,Other University,France,free
91b8b4bc-8a00-4522-9c53-dcb7a098c24a,min.singh@otheredu.com,2023-11-25 02:48:14.934589,Academic,Full Professor,Computer Science,Other University,Netherlands,free
b87a900c-9356-4d86-aaad-1c5839d0d7b3,david.williams@otheredu.com,2025-07-13 02:15:50.870773,Student,PhD Student,Economics,Other University,USA,free
0413b29e-6003-4cae-b674-709b8acd0d0c,lisa.brown@otheredu.com,2025-09-18 09:39:09.867946,Student,PhD Student,Chemistry,Other University,Netherlands,free
e2858234-40a7-4264-8282-de3b1496a4a7,james.brown@otheredu.com,2025-07-02 11:35:31.365431,Industry,Analyst,Computer Science,Other University,USA,free
485e72a0-8854-45bd-b19e-6913766f8c61,emma.williams@otheredu.com,2022-09-26 09:25:53.380724,Student,Undergraduate,Computer Science,Other University,Netherlands,free
404fd6b1-6852-47f0-b04f-e68e572ff759,sarah.sato@mit.com,2025-03-24 12:59:25.751240,Academic,Assistant Professor,Engineering,MIT,Japan,free
961eadfb-6191-4ec8-a453-8203d7aff57b,wei.lee@harvardedu.com,2025-08-08 22:07:36.220071,Student,Masters Student,Mathematics,Harvard University,China,free
d4398f9c-ae30-4128-ac18-98bc16c55f39,michael.jones@mit.com,2024-08-10 21:43:28.449600,Student,Undergraduate,Sociology,MIT,India,enterprise
6c849c60-9d10-472f-8077-a069b42bdd7c,michael.jones@otheredu.com,2025-07-19 12:59:30.267828,Student,Masters Student,Engineering,Other University,Brazil,free
b2eb0bde-fc40-4e06-b0fa-4259ea0182ca,emma.brown@otheredu.com,2025-02-28 14:59:09.464387,Academic,Associate Professor,Sociology,Other University,Netherlands,free
a75a1088-3ad3-4eb8-a7a0-571b8ad96530,yuki.garcia@ucberkeley.com,2025-06-14 19:30:22.791246,Academic,Full Professor,Psychology,UC Berkeley,USA,free
3d8c5549-0dec-4b9d-acb1-32ef66cc62b5,olivia.williams@harvardedu.com,2025-05-30 04:47:33.517205,Industry,Research Scientist,Physics,Harvard University,China,free
5b752565-546d-4745-9471-0a38c45b939b,maria.johnson@otheredu.com,2025-07-03 19:43:08.198154,Librarian,Librarian,Chemistry,Other University,Brazil,free
42a34202-6588-4910-b501-757e55946c45,sophia.martinez@stanfordedu.com,2025-07-17 01:01:16.517553,Student,Undergraduate,Computer Science,Stanford University,India,free
e0d7abdc-9281-4776-97c3-467c4d5a48dd,michael.singh@nationaleduofsingapore.com,2024-11-21 07:24:40.833168,Academic,Postdoc,Engineering,National University of Singapore,USA,free
1342df38-b7de-4b75-85f0-8c8632f0a8c5,robert.garcia@harvardedu.com,2025-01-14 17:42:18.019205,Student,Undergraduate,Sociology,Harvard University,UK,free
3d9a11e7-7d4d-4e78-b7fc-3f45938ce89e,yuki.davis@nationaleduofsingapore.com,2025-01-24 07:19:00.688192,Industry,Research Scientist,Physics,National University of Singapore,USA,premium
bae50094-4762-4383-a140-6a147639481a,william.martinez@mit.com,2022-09-26 09:25:53.387741,Academic,Assistant Professor,Economics,MIT,Germany,premium
54781f41-40b8-4d7c-baa9-b9dc4757f4ee,sophia.wang@otheredu.com,2025-08-23 22:52:41.346359,Student,Undergraduate,Biology,Other University,USA,free
910e50c5-bf62-4eac-99ad-173642ff76ec,david.martinez@otheredu.com,2025-09-14 16:03:17.254062,Student,Masters Student,Psychology,Other University,Canada,free
26a29ac5-64df-49fc-89dd-3a2e94f878b7,olivia.kim@otheredu.com,2025-08-22 19:32:10.553489,Student,PhD Student,Economics,Other University,USA,free
4967654c-7635-4cbf-b2eb-a776e6bb2cce,william.miller@mit.com,2024-06-28 06:24:52.091076,Academic,Researcher,Mathematics,MIT,USA,free
3d114413-9e4a-4887-8251-a6de4d90a61e,lisa.smith@mit.com,2025-03-09 22:25:19.698975,Academic,Full Professor,Sociology,MIT,USA,free
6e44dd42-85a8-4994-aab6-fe011083e17d,william.brown@eduoftoronto.com,2025-09-18 19:39:24.948046,Academic,Full Professor,Economics,University of Toronto,China,free
8754619f-801c-44b4-a361-4fbe37b8013a,maria.wang@oxfordedu.com,2025-06-18 00:55:58.063714,Industry,Research Scientist,Economics,Oxford University,Netherlands,free
f212091a-dc4f-4fbb-b688-afa8c94fa855,min.jones@harvardedu.com,2023-07-24 04:42:50.641272,Academic,Postdoc,Computer Science,Harvard University,Japan,premium
a28cb2a5-29a3-49ab-8653-b3148ceccae2,olivia.williams@otheredu.com,2025-07-25 13:55:07.702027,Student,Undergraduate,Sociology,Other University,China,free
d09d7b17-bfe7-4ef9-ac01-c30d9a37581c,william.singh@mit.com,2025-06-11 12:01:58.487951,Academic,Full Professor,Economics,MIT,India,free
1a1021d1-76a6-45eb-baff-fb6259a63909,yuki.davis@otheredu.com,2025-09-17 23:16:20.073963,Academic,Full Professor,Engineering,Other University,South Korea,premium
fb28c722-0daa-4ab9-859e-2401b0f57ed2,wei.garcia@otheredu.com,2025-06-26 06:32:15.811017,Student,Masters Student,Computer Science,Other University,USA,free
f65dcb9d-3719-4611-b5d5-590688acaa0c,sophia.davis@harvardedu.com,2022-09-26 09:25:53.396143,Academic,Full Professor,Computer Science,Harvard University,South Korea,free
